"visitor_id","timestamp","variant","converted","page_views","session_duration","referrer","user_agent","device"
9622,2025-05-18 23:44:52,"Control",0,6,25,"google","Safari","Desktop"
9623,2025-06-06 17:38:00,"Control",0,4,20,"google","Chrome","Mobile"
9624,2025-06-14 08:43:41,"Control",0,3,37,"direct","Safari","Desktop"
9625,2025-06-11 22:56:03,"Control",0,6,6,"google","Safari","Mobile"
9626,2025-05-25 16:59:57,"VariantA",0,5,20,"google","Firefox","Desktop"
9627,2025-06-09 17:47:44,"VariantA",0,10,14,"direct","Safari","Mobile"
9628,2025-06-04 11:36:55,"VariantC",0,5,26,"google","Chrome","Desktop"
9629,2025-06-08 15:18:49,"VariantC",0,6,13,"google","Mobile WebView","Mobile"
9630,2025-06-08 13:05:27,"Control",0,10,33,"google","Safari","Mobile"
9631,2025-05-31 19:59:24,"VariantA",0,5,33,"facebook","Chrome","Desktop"
9632,2025-06-01 00:39:18,"Control",0,6,9,"direct","Chrome","Desktop"
9633,2025-06-02 01:34:02,"VariantA",0,8,20,"facebook","Edge","Desktop"
9634,2025-06-01 08:25:20,"Control",0,8,23,"email","Edge","Mobile"
9635,2025-05-26 03:26:11,"VariantC",0,7,35,"facebook","Mobile WebView","Desktop"
9636,2025-06-10 18:23:26,"VariantC",0,4,24,"direct","Chrome","Mobile"
9637,2025-06-03 16:34:19,"Control",0,2,63,"email","Chrome","Desktop"
9638,2025-05-29 23:15:24,"VariantA",0,8,33,"google","Chrome","Mobile"
9639,2025-05-27 15:39:07,"VariantA",0,2,23,"email","Safari","Mobile"
9640,2025-06-11 21:53:26,"Control",0,9,24,"facebook","Chrome","Desktop"
9641,2025-05-24 12:48:49,"VariantA",0,7,8,"facebook","Safari","Desktop"
9642,2025-05-25 21:47:46,"VariantA",0,6,26,"google","Safari","Mobile"
9643,2025-06-08 19:23:53,"Control",0,4,35,"google","Chrome","Mobile"
9644,2025-05-23 05:40:04,"Control",0,5,18,"facebook","Safari","Desktop"
9645,2025-05-27 04:11:38,"Control",0,3,6,"google","Firefox","Desktop"
9646,2025-05-17 14:04:07,"VariantA",0,8,11,"email","Safari","Desktop"
9647,2025-06-10 12:16:41,"VariantA",1,9,44,"google","Chrome","Mobile"
9648,2025-06-02 20:42:03,"VariantA",0,5,31,"facebook","Firefox","Desktop"
9649,2025-05-30 21:43:10,"VariantA",0,6,19,"twitter","Chrome","Mobile"
9650,2025-06-14 09:37:01,"Control",0,6,21,"google","Firefox","Mobile"
9651,2025-06-08 11:59:54,"VariantA",0,3,18,"direct","Chrome","Mobile"
9652,2025-06-10 00:09:55,"Control",0,6,34,"google","Firefox","Mobile"
9653,2025-05-18 19:28:56,"VariantA",0,5,12,"direct","Safari","Desktop"
9654,2025-05-27 19:19:03,"Control",0,7,14,"google","Firefox","Desktop"
9655,2025-05-27 10:48:47,"Control",0,4,14,"google","Chrome","Desktop"
9656,2025-06-15 23:22:07,"VariantC",0,3,12,"google","Chrome","Mobile"
9657,2025-05-21 05:35:02,"Control",0,6,21,"twitter","Firefox","Desktop"
9658,2025-05-19 08:44:58,"VariantC",0,9,36,"facebook","Safari","Mobile"
9659,2025-05-30 22:03:56,"Control",0,1,17,"email","Safari","Desktop"
9660,2025-06-03 20:07:22,"Control",0,7,14,"direct","Edge","Mobile"
9661,2025-05-27 02:05:41,"VariantC",0,12,26,"google","Chrome","Mobile"
9662,2025-05-31 02:08:52,"VariantA",0,4,43,"google","Firefox","Mobile"
9663,2025-06-12 05:02:37,"VariantA",0,8,19,"facebook","Firefox","Desktop"
9664,2025-06-12 14:36:43,"Control",0,3,13,"direct","Safari","Mobile"
9665,2025-05-30 04:14:24,"Control",0,3,33,"google","Safari","Mobile"
9666,2025-05-20 13:12:02,"VariantA",0,7,11,"direct","Chrome","Mobile"
9667,2025-05-19 15:40:42,"VariantC",0,9,55,"twitter","Chrome","Desktop"
9668,2025-05-25 03:15:11,"Control",0,1,23,"email","Safari","Mobile"
9669,2025-06-02 20:40:17,"Control",0,5,35,"facebook","Edge","Desktop"
9670,2025-05-18 23:20:58,"Control",0,6,11,"facebook","Chrome","Mobile"
9671,2025-05-26 16:40:11,"VariantA",0,6,36,"google","Safari","Desktop"
9672,2025-06-10 10:34:12,"VariantA",0,5,20,"twitter","Chrome","Mobile"
9673,2025-06-13 23:37:31,"VariantA",0,6,6,"email","Chrome","Mobile"
9674,2025-05-24 13:03:51,"VariantC",0,6,14,"twitter","Chrome","Desktop"
9675,2025-06-01 18:07:22,"Control",0,8,20,"facebook","Chrome","Mobile"
9676,2025-05-30 13:47:33,"VariantA",0,3,23,"google","Chrome","Desktop"
9677,2025-05-19 19:30:56,"VariantA",0,6,45,"facebook","Chrome","Mobile"
9678,2025-05-23 13:55:59,"Control",0,7,20,"google","Safari","Mobile"
9679,2025-05-18 20:38:36,"Control",0,9,29,"google","Firefox","Mobile"
9680,2025-05-25 21:29:45,"Control",0,7,30,"email","Chrome","Mobile"
9681,2025-06-06 14:58:32,"VariantC",0,11,37,"twitter","Chrome","Desktop"
9682,2025-05-22 22:29:16,"VariantC",0,5,17,"direct","Chrome","Mobile"
9683,2025-05-26 17:05:13,"Control",0,5,28,"google","Chrome","Mobile"
9684,2025-06-07 04:11:12,"Control",0,5,22,"facebook","Safari","Desktop"
9685,2025-06-13 20:19:17,"VariantC",0,6,15,"facebook","Safari","Mobile"
9686,2025-05-18 17:48:35,"Control",0,7,16,"facebook","Safari","Desktop"
9687,2025-05-22 15:04:42,"VariantC",0,9,32,"twitter","Safari","Desktop"
9688,2025-05-19 02:22:44,"VariantC",0,7,11,"google","Chrome","Mobile"
9689,2025-05-30 18:09:18,"VariantC",0,4,25,"google","Chrome","Desktop"
9690,2025-05-30 01:37:07,"Control",0,3,23,"google","Firefox","Desktop"
9691,2025-06-13 02:35:16,"Control",0,7,21,"email","Safari","Mobile"
9692,2025-06-10 09:55:52,"VariantC",0,6,18,"google","Firefox","Desktop"
9693,2025-05-21 13:38:02,"VariantC",0,9,17,"direct","Chrome","Mobile"
9694,2025-06-09 08:17:29,"VariantA",0,6,16,"facebook","Safari","Desktop"
9695,2025-05-28 08:35:07,"Control",0,9,39,"facebook","Edge","Mobile"
9696,2025-05-25 21:21:36,"Control",0,9,44,"facebook","Chrome","Mobile"
9697,2025-06-04 18:51:27,"VariantC",0,6,51,"facebook","Edge","Mobile"
9698,2025-05-25 08:35:41,"VariantC",0,5,23,"google","Edge","Mobile"
9699,2025-06-12 14:45:12,"Control",0,11,70,"direct","Chrome","Desktop"
9700,2025-05-23 09:09:25,"VariantA",0,4,17,"direct","Chrome","Desktop"
9701,2025-05-18 04:13:00,"Control",0,4,7,"direct","Safari","Mobile"
9702,2025-06-04 19:22:01,"VariantC",1,6,10,"twitter","Chrome","Desktop"
9703,2025-06-08 03:21:03,"VariantC",0,6,16,"google","Chrome","Desktop"
9704,2025-06-15 16:30:15,"VariantC",0,7,6,"direct","Chrome","Mobile"
9705,2025-05-30 18:46:10,"VariantC",0,5,21,"google","Chrome","Desktop"
9706,2025-06-09 07:27:15,"VariantA",0,2,24,"google","Safari","Mobile"
9707,2025-06-11 07:41:42,"Control",0,2,40,"facebook","Firefox","Mobile"
9708,2025-06-04 22:41:15,"Control",0,5,44,"google","Chrome","Desktop"
9709,2025-06-15 19:17:04,"VariantC",0,5,34,"direct","Chrome","Mobile"
9710,2025-06-05 02:20:45,"VariantC",0,8,9,"direct","Chrome","Mobile"
9711,2025-05-17 15:47:46,"VariantC",0,7,38,"google","Chrome","Desktop"
9712,2025-06-11 06:39:28,"VariantA",0,8,19,"direct","Edge","Desktop"
9713,2025-05-25 18:09:29,"VariantA",0,8,27,"twitter","Firefox","Mobile"
9714,2025-06-08 15:07:28,"Control",0,7,65,"email","Mobile WebView","Mobile"
9715,2025-06-03 02:59:37,"Control",0,6,12,"direct","Edge","Desktop"
9716,2025-06-10 08:14:05,"VariantA",0,5,13,"direct","Safari","Mobile"
9717,2025-05-25 08:14:18,"VariantC",0,9,29,"google","Edge","Desktop"
9718,2025-06-15 14:29:47,"VariantC",0,2,18,"direct","Chrome","Mobile"
9719,2025-05-28 06:50:31,"Control",0,7,13,"twitter","Chrome","Desktop"
9720,2025-06-08 03:25:43,"Control",0,6,13,"google","Safari","Mobile"
9721,2025-06-10 11:59:27,"VariantA",0,5,38,"google","Chrome","Mobile"
9722,2025-06-12 04:57:06,"VariantA",0,3,14,"direct","Edge","Mobile"
9723,2025-05-19 12:38:25,"Control",0,3,25,"direct","Chrome","Desktop"
9724,2025-06-08 11:29:10,"VariantC",0,3,35,"email","Chrome","Desktop"
9725,2025-05-25 16:35:44,"Control",0,6,19,"facebook","Chrome","Mobile"
9726,2025-06-11 18:26:39,"VariantA",0,3,20,"google","Safari","Mobile"
9727,2025-05-29 12:33:12,"VariantC",0,10,41,"facebook","Chrome","Mobile"
9728,2025-06-08 22:27:38,"VariantA",0,4,29,"google","Edge","Desktop"
9729,2025-06-15 13:00:55,"VariantC",0,8,13,"facebook","Chrome","Desktop"
9730,2025-06-12 09:20:48,"VariantC",0,9,10,"direct","Chrome","Mobile"
9731,2025-06-11 04:05:16,"VariantA",0,5,10,"google","Safari","Desktop"
9732,2025-05-26 12:20:34,"VariantA",0,3,33,"facebook","Chrome","Mobile"
9733,2025-05-29 12:16:20,"Control",0,4,15,"twitter","Chrome","Desktop"
9734,2025-05-30 03:17:26,"VariantA",0,6,7,"email","Chrome","Mobile"
9735,2025-05-19 06:05:27,"VariantA",0,7,25,"google","Safari","Desktop"
9736,2025-05-30 08:49:38,"Control",0,9,21,"facebook","Chrome","Mobile"
9737,2025-05-27 05:13:02,"VariantC",0,5,12,"google","Chrome","Mobile"
9738,2025-05-31 14:13:59,"Control",0,12,36,"facebook","Firefox","Desktop"
9739,2025-05-29 02:06:09,"Control",0,3,20,"google","Firefox","Mobile"
9740,2025-05-28 23:41:11,"VariantA",0,3,20,"direct","Chrome","Mobile"
9741,2025-06-04 06:06:15,"Control",0,4,65,"google","Mobile WebView","Mobile"
9742,2025-05-27 01:15:14,"Control",0,8,25,"google","Chrome","Mobile"
9743,2025-06-11 11:29:54,"VariantC",0,15,16,"google","Safari","Mobile"
9744,2025-05-26 09:51:30,"VariantC",0,4,12,"google","Mobile WebView","Desktop"
9745,2025-05-21 08:10:50,"VariantC",0,7,22,"facebook","Firefox","Mobile"
9746,2025-06-04 01:19:52,"VariantA",0,2,28,"google","Safari","Desktop"
9747,2025-05-17 09:01:18,"VariantA",0,3,12,"twitter","Chrome","Mobile"
9748,2025-05-23 22:05:03,"Control",0,8,26,"google","Chrome","Mobile"
9749,2025-05-27 14:29:11,"VariantA",0,6,13,"google","Firefox","Mobile"
9750,2025-06-09 13:06:03,"VariantA",0,6,15,"facebook","Firefox","Mobile"
9751,2025-05-17 12:25:57,"VariantA",0,6,31,"google","Safari","Mobile"
9752,2025-06-11 04:13:53,"Control",0,5,23,"google","Chrome","Desktop"
9753,2025-05-21 23:41:00,"VariantC",0,4,16,"facebook","Chrome","Mobile"
9754,2025-05-24 04:06:39,"VariantC",0,4,11,"direct","Chrome","Mobile"
9755,2025-06-07 22:08:53,"VariantA",0,3,33,"google","Safari","Mobile"
9756,2025-06-16 02:41:26,"VariantC",0,4,13,"facebook","Chrome","Mobile"
9757,2025-06-14 10:36:23,"Control",0,8,20,"google","Chrome","Mobile"
9758,2025-05-22 23:59:39,"VariantC",0,6,17,"google","Chrome","Mobile"
9759,2025-06-13 16:01:42,"VariantA",0,7,13,"google","Chrome","Desktop"
9760,2025-06-13 07:45:39,"VariantA",0,7,17,"google","Safari","Desktop"
9761,2025-06-02 16:30:47,"Control",0,6,38,"google","Chrome","Mobile"
9762,2025-06-11 02:58:03,"Control",0,6,79,"facebook","Safari","Mobile"
9763,2025-06-16 01:12:59,"VariantC",0,7,18,"direct","Safari","Mobile"
9764,2025-05-23 04:40:53,"VariantC",0,2,10,"email","Edge","Mobile"
9765,2025-06-08 04:11:32,"VariantC",0,2,10,"twitter","Safari","Desktop"
9766,2025-06-08 17:15:46,"VariantA",0,7,20,"twitter","Chrome","Desktop"
9767,2025-05-20 06:34:33,"VariantA",0,9,17,"facebook","Edge","Desktop"
9768,2025-05-30 21:43:21,"VariantC",0,4,25,"direct","Chrome","Mobile"
9769,2025-06-09 21:04:30,"VariantC",0,6,26,"google","Chrome","Desktop"
9770,2025-05-28 01:20:28,"Control",0,5,34,"facebook","Chrome","Desktop"
9771,2025-05-17 09:30:10,"Control",0,5,18,"facebook","Chrome","Mobile"
9772,2025-06-11 00:44:45,"VariantA",0,4,27,"email","Safari","Mobile"
9773,2025-06-11 21:45:45,"Control",0,9,15,"google","Chrome","Desktop"
9774,2025-06-01 17:15:10,"VariantC",0,4,13,"direct","Safari","Mobile"
9775,2025-05-26 13:37:04,"Control",0,9,16,"google","Firefox","Desktop"
9776,2025-06-13 06:04:34,"VariantA",0,7,17,"direct","Chrome","Desktop"
9777,2025-06-08 18:08:27,"VariantA",0,6,36,"twitter","Chrome","Desktop"
9778,2025-06-04 03:41:54,"VariantC",0,5,10,"google","Edge","Mobile"
9779,2025-06-14 11:16:21,"Control",0,4,34,"google","Firefox","Desktop"
9780,2025-05-31 03:11:42,"VariantC",0,9,45,"google","Chrome","Mobile"
9781,2025-05-29 22:07:25,"VariantA",0,5,25,"direct","Safari","Desktop"
9782,2025-06-09 14:35:37,"VariantC",0,6,31,"google","Chrome","Desktop"
9783,2025-05-22 18:41:05,"Control",0,5,6,"direct","Chrome","Mobile"
9784,2025-06-11 11:42:34,"VariantA",0,4,26,"google","Safari","Desktop"
9785,2025-05-26 19:15:06,"Control",0,5,26,"google","Chrome","Desktop"
9786,2025-06-09 23:51:02,"VariantC",0,6,25,"google","Chrome","Desktop"
9787,2025-06-01 22:38:14,"VariantA",0,6,6,"google","Firefox","Desktop"
9788,2025-05-30 07:23:21,"VariantC",0,5,42,"google","Chrome","Desktop"
9789,2025-05-31 18:37:12,"Control",0,5,20,"email","Edge","Mobile"
9790,2025-05-29 04:23:02,"VariantC",0,8,21,"direct","Chrome","Desktop"
9791,2025-05-24 02:39:38,"VariantA",0,4,41,"direct","Chrome","Mobile"
9792,2025-06-08 14:28:55,"VariantA",0,4,29,"google","Chrome","Desktop"
9793,2025-05-30 01:33:42,"Control",0,5,16,"twitter","Safari","Mobile"
9794,2025-06-08 17:19:50,"Control",0,4,7,"google","Safari","Desktop"
9795,2025-06-02 15:46:08,"VariantC",0,7,16,"google","Safari","Mobile"
9796,2025-06-08 06:21:11,"VariantA",0,11,41,"direct","Chrome","Desktop"
9797,2025-06-06 06:13:58,"Control",0,5,20,"twitter","Safari","Mobile"
9798,2025-05-19 15:22:29,"Control",0,3,26,"direct","Chrome","Desktop"
9799,2025-06-09 11:12:52,"Control",0,6,9,"google","Chrome","Mobile"
9800,2025-05-18 04:30:51,"Control",0,4,15,"email","Mobile WebView","Mobile"
9801,2025-05-21 15:26:29,"VariantA",0,4,22,"twitter","Chrome","Mobile"
9802,2025-05-20 12:39:10,"Control",0,5,24,"email","Safari","Mobile"
9803,2025-06-05 02:57:54,"VariantA",0,6,26,"google","Safari","Mobile"
9804,2025-05-27 05:36:41,"Control",0,4,16,"google","Chrome","Desktop"
9805,2025-06-15 20:49:35,"VariantC",0,3,9,"google","Chrome","Mobile"
9806,2025-06-02 13:31:41,"Control",0,4,22,"google","Chrome","Mobile"
9807,2025-06-08 17:24:28,"VariantC",0,6,53,"google","Edge","Desktop"
9808,2025-05-19 19:44:34,"VariantA",0,5,13,"twitter","Safari","Desktop"
9809,2025-06-05 07:34:36,"VariantA",0,9,19,"direct","Safari","Desktop"
9810,2025-05-20 04:51:52,"VariantA",0,7,43,"google","Safari","Mobile"
9811,2025-06-04 19:58:46,"VariantA",0,7,12,"direct","Safari","Desktop"
9812,2025-05-24 23:22:33,"VariantC",0,10,13,"google","Chrome","Desktop"
9813,2025-06-07 11:39:01,"VariantA",0,3,28,"google","Safari","Desktop"
9814,2025-06-06 10:18:59,"Control",0,4,16,"google","Firefox","Desktop"
9815,2025-06-06 14:36:52,"VariantA",0,12,39,"facebook","Safari","Mobile"
9816,2025-06-02 13:46:47,"VariantA",0,6,19,"google","Safari","Desktop"
9817,2025-05-20 13:46:11,"VariantA",0,6,20,"twitter","Firefox","Mobile"
9818,2025-05-18 01:41:45,"VariantA",0,5,33,"google","Safari","Mobile"
9819,2025-06-08 15:20:54,"Control",0,3,5,"facebook","Chrome","Mobile"
9820,2025-05-25 03:57:48,"VariantA",0,6,11,"email","Safari","Desktop"
9821,2025-06-07 20:14:08,"VariantC",0,5,32,"google","Chrome","Desktop"
9822,2025-05-29 03:48:23,"VariantA",0,4,16,"twitter","Edge","Mobile"
9823,2025-05-26 11:16:47,"VariantA",0,6,28,"google","Edge","Desktop"
9824,2025-06-14 02:11:31,"VariantC",0,9,10,"google","Chrome","Mobile"
9825,2025-06-09 13:56:29,"VariantA",0,6,15,"google","Edge","Desktop"
9826,2025-06-13 04:47:09,"VariantA",0,9,12,"google","Chrome","Mobile"
9827,2025-06-13 08:22:11,"VariantC",0,5,24,"direct","Chrome","Mobile"
9828,2025-05-31 13:36:30,"Control",0,5,29,"google","Safari","Desktop"
9829,2025-06-14 16:20:28,"VariantA",0,10,9,"google","Chrome","Desktop"
9830,2025-05-29 14:13:33,"Control",0,6,28,"google","Firefox","Desktop"
9831,2025-05-27 03:46:48,"VariantA",0,4,6,"google","Firefox","Mobile"
9832,2025-05-20 20:13:23,"VariantA",0,6,20,"direct","Firefox","Mobile"
9833,2025-06-15 09:10:33,"Control",0,9,9,"twitter","Edge","Mobile"
9834,2025-05-23 04:30:33,"VariantC",0,6,44,"google","Chrome","Desktop"
9835,2025-05-28 05:58:01,"VariantC",0,7,23,"google","Chrome","Mobile"
9836,2025-05-20 05:43:11,"Control",0,9,32,"facebook","Firefox","Mobile"
9837,2025-05-27 09:24:52,"Control",0,4,18,"google","Safari","Mobile"
9838,2025-05-31 04:01:49,"Control",0,10,11,"facebook","Safari","Desktop"
9839,2025-05-24 16:35:52,"Control",0,8,21,"google","Safari","Desktop"
9840,2025-05-26 20:43:04,"VariantA",0,12,31,"facebook","Mobile WebView","Desktop"
9841,2025-05-21 09:18:46,"VariantA",0,5,13,"email","Chrome","Mobile"
9842,2025-05-29 08:43:39,"Control",0,6,13,"google","Firefox","Desktop"
9843,2025-06-14 01:38:32,"VariantA",0,7,32,"google","Chrome","Mobile"
9844,2025-05-30 23:27:49,"VariantC",0,3,17,"google","Chrome","Mobile"
9845,2025-05-17 06:25:31,"VariantA",0,7,17,"google","Safari","Mobile"
9846,2025-05-28 21:36:20,"VariantA",0,5,25,"facebook","Mobile WebView","Desktop"
9847,2025-05-21 16:58:01,"VariantC",0,3,13,"google","Safari","Mobile"
9848,2025-05-25 16:45:07,"VariantC",0,5,23,"email","Chrome","Desktop"
9849,2025-05-23 04:01:58,"VariantC",0,3,20,"direct","Chrome","Mobile"
9850,2025-06-02 14:00:02,"VariantA",0,7,13,"google","Safari","Mobile"
9851,2025-05-18 09:49:05,"Control",0,4,8,"google","Safari","Mobile"
9852,2025-06-14 23:30:48,"VariantC",1,2,23,"google","Firefox","Mobile"
9853,2025-05-30 07:02:35,"VariantA",0,3,22,"email","Chrome","Desktop"
9854,2025-06-02 12:04:45,"Control",0,4,17,"facebook","Edge","Mobile"
9855,2025-06-05 07:50:22,"VariantA",0,10,13,"facebook","Mobile WebView","Mobile"
9856,2025-05-28 05:32:35,"VariantA",0,4,29,"facebook","Chrome","Desktop"
9857,2025-06-11 00:07:17,"VariantA",0,7,24,"google","Safari","Mobile"
9858,2025-05-23 18:45:49,"Control",0,6,25,"direct","Safari","Mobile"
9859,2025-05-22 05:21:24,"Control",0,4,5,"facebook","Chrome","Desktop"
9860,2025-06-15 22:40:19,"VariantA",0,7,56,"email","Chrome","Mobile"
9861,2025-05-20 15:59:08,"Control",0,10,16,"direct","Firefox","Mobile"
9862,2025-06-06 02:51:34,"VariantC",0,8,6,"facebook","Chrome","Mobile"
9863,2025-05-28 05:57:04,"Control",0,8,8,"facebook","Edge","Mobile"
9864,2025-05-20 12:09:00,"Control",0,6,73,"twitter","Firefox","Mobile"
9865,2025-05-17 23:26:01,"VariantA",0,8,28,"google","Chrome","Desktop"
9866,2025-05-18 09:29:29,"Control",0,7,53,"google","Safari","Mobile"
9867,2025-06-02 03:51:00,"VariantA",0,6,26,"google","Firefox","Mobile"
9868,2025-06-09 02:05:55,"VariantC",0,2,25,"facebook","Chrome","Mobile"
9869,2025-06-04 02:15:10,"VariantC",0,4,34,"facebook","Firefox","Mobile"
9870,2025-06-07 01:00:21,"VariantC",0,8,16,"twitter","Chrome","Mobile"
9871,2025-05-27 06:06:33,"VariantC",0,8,36,"facebook","Chrome","Mobile"
9872,2025-06-07 15:35:55,"VariantA",0,5,14,"twitter","Edge","Mobile"
9873,2025-06-10 03:21:54,"Control",0,5,27,"google","Chrome","Desktop"
9874,2025-06-03 02:43:14,"VariantA",0,6,24,"google","Chrome","Desktop"
9875,2025-06-07 21:46:58,"VariantA",0,6,13,"email","Safari","Mobile"
9876,2025-06-06 10:34:09,"VariantC",0,5,28,"direct","Safari","Mobile"
9877,2025-06-03 02:25:49,"VariantC",0,6,21,"google","Chrome","Mobile"
9878,2025-05-25 06:35:39,"VariantC",0,7,22,"google","Chrome","Mobile"
9879,2025-06-06 12:22:31,"VariantA",0,4,25,"direct","Chrome","Mobile"
9880,2025-06-14 18:04:30,"VariantC",0,5,24,"google","Safari","Mobile"
9881,2025-05-30 14:21:32,"Control",0,4,17,"google","Chrome","Mobile"
9882,2025-05-25 12:49:44,"VariantA",0,7,30,"facebook","Safari","Mobile"
9883,2025-06-03 01:54:07,"Control",0,4,26,"google","Chrome","Desktop"
9884,2025-05-28 19:04:34,"VariantA",0,4,8,"google","Safari","Desktop"
9885,2025-06-08 21:40:42,"VariantC",0,8,31,"google","Firefox","Mobile"
9886,2025-06-04 15:40:16,"VariantC",1,6,23,"direct","Chrome","Mobile"
9887,2025-05-30 02:53:49,"VariantC",0,9,25,"twitter","Safari","Mobile"
9888,2025-06-09 23:50:58,"Control",0,6,17,"direct","Chrome","Desktop"
9889,2025-05-20 10:36:57,"Control",0,4,9,"google","Chrome","Mobile"
9890,2025-06-07 16:52:36,"VariantA",0,10,16,"google","Chrome","Mobile"
9891,2025-05-22 17:57:11,"VariantA",0,9,16,"twitter","Chrome","Mobile"
9892,2025-05-23 03:49:09,"Control",0,3,24,"direct","Safari","Desktop"
9893,2025-05-28 08:32:13,"Control",0,7,20,"facebook","Chrome","Desktop"
9894,2025-06-10 20:29:47,"VariantC",0,9,34,"google","Edge","Mobile"
9895,2025-05-29 04:16:05,"Control",0,3,31,"direct","Chrome","Mobile"
9896,2025-06-06 13:23:14,"VariantA",0,6,30,"direct","Firefox","Desktop"
9897,2025-05-31 23:19:26,"VariantA",0,5,30,"direct","Firefox","Mobile"
9898,2025-05-25 02:45:16,"Control",0,4,19,"direct","Chrome","Mobile"
9899,2025-06-14 08:01:26,"Control",0,4,11,"google","Edge","Mobile"
9900,2025-06-06 13:31:05,"VariantC",0,4,15,"facebook","Safari","Desktop"
9901,2025-06-16 03:54:09,"VariantC",0,2,10,"facebook","Safari","Mobile"
9902,2025-05-29 08:34:27,"Control",0,3,9,"direct","Chrome","Desktop"
9903,2025-06-16 03:48:55,"VariantA",0,5,26,"google","Chrome","Mobile"
9904,2025-06-07 15:53:11,"VariantC",0,3,24,"google","Safari","Mobile"
9905,2025-05-17 10:51:23,"Control",0,6,52,"google","Chrome","Mobile"
9906,2025-05-18 07:38:37,"VariantC",0,4,32,"facebook","Safari","Desktop"
9907,2025-06-10 09:16:14,"Control",0,10,23,"facebook","Safari","Desktop"
9908,2025-05-27 15:57:10,"Control",0,7,21,"email","Chrome","Desktop"
9909,2025-05-28 05:10:50,"VariantA",0,8,28,"facebook","Chrome","Mobile"
9910,2025-05-19 10:45:34,"Control",0,4,20,"google","Firefox","Mobile"
9911,2025-06-15 12:08:03,"Control",0,7,18,"direct","Safari","Desktop"
9912,2025-05-23 21:35:06,"Control",0,12,24,"email","Safari","Mobile"
9913,2025-05-27 01:35:21,"Control",0,6,28,"google","Chrome","Mobile"
9914,2025-06-14 17:36:47,"Control",0,4,21,"facebook","Edge","Desktop"
9915,2025-06-10 00:55:37,"Control",0,9,15,"google","Chrome","Desktop"
9916,2025-06-12 16:35:10,"VariantA",0,4,9,"google","Firefox","Desktop"
